Season,First Name,Last Name,Team,Age,Role,WAR,W,L,ERA,GP,GS,IP,CG,SHO,SV,K,BB,H,ER,HR,HBP,FIP,TP,BF,RA,WP,BAA,WHIP,WPCT,OBPA,K/BB,K/9,BB/9,H/9,HR/9,PPI,PPG,RA,Def,Corr,RA9def,RAA,RAAlev,WAA,WAR
1,Cade,Ricci,PDX,30,SP,2.8,6,3,3.95,20,20,98.0,0,0,0,72,36,100,43,8,5,3.38,1537,418,44,2,.239,1.39,.667,.337,2.00,6.6,3.3,9.2,0.7,15.7,76.9,44,-0.21,0.026,4.02,9.27,9.27,0.91,2.76
1,Jacqueline,Barajas,BOS,24,SP,2.4,3,14,3.97,20,20,95.1,3,0,0,79,29,100,42,8,5,3.27,1532,413,48,1,.242,1.35,.176,.324,2.72,7.5,2.7,9.4,0.8,16.1,76.6,48,-1.37,0.025,4.40,6.02,6.02,0.59,2.38
1,Simone,Castillo,PAL,25,SP,2.3,6,4,3.97,20,20,99.2,2,0,0,94,43,79,44,9,3,3.32,1569,421,48,0,.188,1.22,.600,.297,2.19,8.5,3.9,7.1,0.8,15.7,78.5,48,1.09,0.026,4.43,4.75,4.75,0.47,2.34
1,Cherlock,Davenport,DUB,28,RP,0.8,6,3,3.99,37,0,49.2,0,0,4,41,17,53,22,7,3,3.56,792,219,25,1,.242,1.41,.667,.133,2.41,7.4,3.1,9.6,1.3,15.9,21.4,25,0.46,0.013,4.61,-0.49,-0.49,-0.05,0.78
1,Hadassah,Quinto,NYN,32,RP,0.6,4,2,4.00,20,0,27.0,0,0,0,17,5,24,12,3,3,3.46,377,109,12,0,.220,1.07,.667,.294,3.40,5.7,1.7,8.0,1.0,14.0,18.9,12,-0.04,0.007,3.99,1.43,1.38,0.14,0.59
1,Wixit,Holmes,JSB,22,RP,1.1,4,2,4.01,43,0,51.2,0,0,8,42,17,54,23,7,3,3.53,874,226,23,0,.239,1.37,.667,.327,2.47,7.3,3.0,9.4,1.2,16.9,20.3,23,-0.39,0.014,3.94,2.63,2.90,0.29,1.15
1,Diego,Whackett,KBC,37,RP,0.2,1,1,4.02,14,0,15.2,0,0,2,13,7,15,7,4,2,4.23,251,69,8,0,.217,1.40,.500,.348,1.86,7.5,4.0,8.6,2.3,16.0,17.9,8,0.02,0.004,4.61,-0.31,-0.31,-0.03,0.23
1,Derrick,Boyd,JAK,28,SP,2.2,3,6,4.03,20,20,98.1,2,0,0,86,23,93,44,13,8,3.41,1534,414,48,1,.225,1.18,.133,.300,3.74,7.9,2.1,8.5,1.2,15.6,76.7,48,0.21,0.026,4.41,3.51,3.51,0.34,2.20
1,Raegan,Ross,JAK,38,RP,0.5,4,3,4.08,38,0,46.1,0,0,4,34,22,49,21,5,4,3.64,832,215,25,0,.228,1.53,.571,.349,1.55,6.6,4.3,9.5,1.0,18.0,21.9,25,0.11,0.012,4.88,-2.48,-2.48,-0.24,0.53
1,Timber,Henderson,KBC,26,RP,0.8,7,2,4.08,31,0,39.2,0,0,3,40,7,53,18,6,1,3.28,630,178,18,0,.298,1.51,.778,.343,5.71,9.1,1.6,12.0,1.4,15.9,20.3,18,0.05,0.010,4.10,1.47,1.52,0.15,0.81
1,Arjun,Shah,MUN,28,RP,0.6,2,2,4.09,26,0,33.0,0,0,0,19,10,34,15,2,1,3.31,508,141,15,1,.241,1.13,.500,.319,1.90,5.2,2.7,9.3,0.5,15.4,19.5,15,0.61,0.009,4.26,0.98,0.94,0.09,0.65
1,Harold,Knight,CDMX,29,SP,2.4,5,9,4.09,20,20,103.1,0,0,0,107,24,102,47,12,3,3.17,1555,429,50,3,.238,1.22,.357,.301,4.46,9.3,2.1,8.9,1.0,15.0,77.8,50,0.28,0.027,4.38,4.84,4.84,0.48,2.42
1,Amir,Aguirre,JAK,24,RP,0.3,3,2,4.13,17,0,24.0,0,0,1,19,8,20,11,2,0,3.27,368,100,13,0,.200,1.17,.600,.280,2.38,7.1,3.0,7.5,0.8,15.1,21.6,13,0.05,0.006,4.89,-1.33,-1.33,-0.13,0.27
1,Jaden,McKee,DAK,26,SP,2.4,6,5,4.16,20,20,97.1,1,0,0,67,36,89,45,13,6,3.65,1521,407,46,0,.219,1.28,.545,.322,1.86,6.2,3.3,8.2,1.2,15.6,76.1,46,-0.17,0.026,4.24,6.14,6.14,0.60,2.43
1,Raiden,Leon,BSD,36,SP,1.8,4,11,4.18,20,20,97.0,0,0,0,88,36,95,45,12,1,3.41,1563,419,50,1,.227,1.35,.267,.315,2.44,8.2,3.3,8.8,1.1,16.1,78.2,50,0.78,0.026,4.71,-0.15,-0.15,-0.01,1.82
1,Caiden,Carey,CAR,22,SP/RP,1.2,9,2,4.18,38,5,64.2,0,0,1,52,15,75,30,9,2,3.43,1016,286,33,0,.262,1.39,.818,.322,3.47,7.2,2.1,10.4,1.3,15.7,26.7,33,-0.71,0.017,4.49,0.87,0.87,0.09,1.23
1,Kash,Lin,VAL,28,RP,1.0,8,2,4.18,51,0,64.2,0,0,0,49,30,58,30,7,3,3.57,1069,279,31,0,.208,1.36,.800,.326,1.63,6.8,4.2,8.1,1.0,16.5,21.0,31,1.19,0.017,4.48,-0.84,-0.84,-0.08,1.00
1,Nathaniel,Botham,JSB,27,SP/RP,1.4,2,7,4.18,20,20,71.0,0,0,0,71,23,72,33,9,6,3.39,1144,313,34,2,.230,1.34,.222,.323,3.09,9.0,2.9,9.1,1.1,16.1,57.2,34,-0.50,0.019,4.25,1.19,1.16,0.11,1.38
1,Dub,Mosley,SCS,27,CL,0.7,2,7,4.20,36,0,40.2,0,0,18,33,8,42,19,3,0,3.08,670,169,20,0,.249,1.23,.222,.296,4.13,7.3,1.8,9.3,0.7,16.5,18.6,20,-0.23,0.011,4.37,0.64,0.63,0.06,0.74
1,Density,Angeles,DUB,19,SP,2.1,6,3,4.23,20,20,87.1,1,0,0,62,31,80,41,8,3,3.41,1423,371,42,0,.216,1.27,.667,.307,2.00,6.4,3.2,8.2,0.8,16.3,71.2,42,0.81,0.023,4.41,4.46,4.46,0.44,2.08
1,Clamp,Clements,SEO,25,SP,1.2,5,7,4.26,19,19,82.1,2,2,0,57,47,78,39,6,2,3.55,1331,372,48,0,.210,1.52,.417,.341,1.21,6.2,5.1,8.5,0.7,16.2,70.1,48,1.21,0.022,5.38,-3.14,-3.14,-0.31,1.24
1,Vale,Caldwell,CDMX,33,CL,0.4,2,0,4.29,22,0,21.0,0,0,11,13,3,23,10,3,0,3.45,305,86,10,0,.267,1.24,1.000,.302,4.13,5.6,1.3,9.9,1.3,14.5,13.9,10,0.07,0.006,4.31,0.34,0.33,0.03,0.39
1,BB,Goldberg,DAK,28,RP,0.8,6,2,4.29,50,0,56.2,0,0,0,43,31,59,27,6,6,3.71,991,264,30,1,.223,1.59,.750,.364,1.39,6.8,4.9,9.4,1.0,17.5,19.8,30,-0.11,0.015,4.75,-1.79,-1.79,-0.18,0.77
1,PJ,Horn,JAK,42,SP,1.5,6,8,4.29,20,20,94.1,2,0,0,84,28,100,45,13,4,3.44,1527,413,52,0,.242,1.36,.429,.320,3.00,8.0,2.7,9.5,1.2,16.2,76.4,52,0.21,0.025,4.98,-2.59,-2.59,-0.25,1.52
1,Kailani,Day,BUS,24,RP,0.7,2,0,4.31,25,0,31.1,0,0,2,26,14,24,15,3,0,3.41,480,128,15,1,.188,1.21,1.000,.297,1.86,7.5,4.0,6.9,0.9,15.3,19.2,15,-0.07,0.008,4.29,1.35,1.38,0.14,0.66
1,Melina,Fleming,BOS,22,RP,0.7,5,5,4.31,47,0,56.1,0,0,2,50,20,66,27,5,4,3.32,953,251,32,1,.263,1.53,.500,.359,2.50,8.0,3.2,10.5,0.8,16.9,20.3,32,-0.81,0.015,4.98,-2.30,-2.30,-0.23,0.72
1,Anya,Heaps,BOS,33,SP,2.4,4,7,4.32,20,20,89.2,0,0,0,57,30,96,43,13,5,3.69,1412,392,44,1,.245,1.41,.364,.334,1.90,5.7,3.0,9.6,1.3,15.7,70.6,44,-1.35,0.024,4.28,6.86,6.86,0.67,2.36
1,Collin,Bugby,PIT,26,SP,2.1,7,6,4.32,20,20,100.0,3,1,0,87,40,97,48,10,3,3.38,1590,433,50,0,.224,1.37,.538,.323,2.18,7.8,3.6,8.7,0.9,15.9,79.5,50,0.36,0.026,4.53,2.24,2.24,0.22,2.11
1,Amelie,Fry,MUN,24,RP,0.4,4,5,4.36,35,0,43.1,0,0,0,37,18,37,21,7,1,3.67,674,184,24,0,.201,1.27,.444,.304,2.06,7.7,3.7,7.7,1.5,15.6,19.3,24,0.68,0.011,5.13,-2.89,-2.89,-0.28,0.44
1,Ivor,Plows,CAR,30,SP,1.7,1,6,4.36,13,13,66.0,0,0,0,60,20,64,32,12,0,3.58,1019,278,32,1,.230,1.27,.143,.302,3.00,8.2,2.7,8.7,1.6,15.4,78.4,32,-0.63,0.017,4.28,5.08,5.08,0.50,1.74
1,Ximena,Conner,CHI,27,SP/RP,1.3,6,5,4.37,48,0,70.0,0,0,1,46,18,70,34,12,3,3.70,1027,289,34,3,.242,1.26,.545,.315,2.56,5.9,2.3,9.0,1.5,14.7,21.4,34,-0.02,0.018,4.37,0.22,0.22,0.02,1.27
1,Filament,Torres,GLA,31,RP,0.9,8,1,4.37,47,0,59.2,0,0,0,61,26,62,29,11,2,3.69,1002,268,31,1,.231,1.47,.889,.336,2.35,9.2,3.9,9.4,1.7,16.8,21.3,31,-0.24,0.016,4.64,-0.76,-0.76,-0.07,0.92
1,Donovan,Riley,GLA,28,RP,0.9,4,3,4.39,43,0,53.1,0,0,1,34,18,61,26,4,1,3.36,817,234,27,0,.261,1.48,.571,.342,1.89,5.7,3.0,10.3,0.7,15.3,19.0,27,-0.26,0.014,4.51,0.07,0.07,0.01,0.90
1,Heathcliffe,Shipwreck,SCS,23,RP,0.5,5,4,4.39,46,0,53.1,0,0,0,41,19,67,26,8,3,3.65,899,246,31,0,.272,1.61,.556,.362,2.16,6.9,3.2,11.3,1.3,16.9,19.5,31,-0.33,0.014,5.18,-3.91,-3.91,-0.38,0.51
1,Cohen,Mackie,JAK,22,SP,1.4,4,4,4.39,20,20,69.2,2,1,0,50,25,62,34,10,0,3.60,1048,289,36,1,.215,1.25,.500,.301,2.00,6.5,3.2,8.0,1.3,15.0,52.4,36,0.15,0.018,4.67,0.49,0.49,0.05,1.35
1,Dylan,Resplendant,HON,24,RP,0.8,5,2,4.43,48,0,67.0,0,0,0,65,14,62,33,14,1,3.58,996,270,35,1,.230,1.13,.714,.285,4.64,8.7,1.9,8.3,1.9,14.9,20.8,35,0.14,0.018,4.72,-3.69,-3.69,-0.36,0.76
1,Kayson,Guevara,NYF,21,SP,2.1,3,3,4.44,20,20,93.1,0,0,0,55,47,93,46,10,1,3.69,1513,408,47,0,.228,1.50,.500,.346,1.17,5.3,4.5,9.0,1.0,16.2,75.7,47,-0.38,0.025,4.50,3.22,3.22,0.32,2.07
1,Tristen,Homebrew,MFP,21,RP,0.8,5,4,4.45,47,0,56.2,0,0,0,34,20,61,28,10,3,3.87,898,245,29,1,.249,1.43,.556,.343,1.70,5.4,3.2,9.7,1.6,15.8,19.1,29,0.01,0.015,4.61,-1.01,-1.01,-0.10,0.85
1,Crash,Reeves,JSB,25,SP,1.8,6,8,4.45,20,20,87.0,0,0,0,71,34,89,43,12,8,3.64,1494,387,45,1,.230,1.41,.429,.339,2.09,7.3,3.5,9.2,1.2,17.2,74.7,45,-0.64,0.023,4.59,1.41,1.41,0.14,1.78
1,Blaine,Alonzo,NGO,29,SP,1.8,4,5,4.47,20,20,90.2,0,0,0,58,24,94,45,12,4,3.56,1455,388,46,1,.242,1.30,.444,.314,2.42,5.8,2.4,9.3,1.2,16.0,72.8,46,0.18,0.024,4.58,1.23,1.23,0.12,1.82
1,Anastasia,Ayers,NGO,27,RP,0.7,2,5,4.47,36,0,50.1,0,0,5,37,15,51,25,7,4,3.59,804,212,26,0,.241,1.31,.286,.330,2.47,6.6,2.7,9.1,1.3,16.0,22.1,26,0.09,0.013,4.67,-1.65,-1.65,-0.16,0.68
1,Jagger,Burdock,BUS,42,CL,0.1,1,1,4.50,8,0,6.0,0,0,4,5,3,7,3,0,1,3.21,129,29,3,0,.241,1.67,.500,.379,1.67,7.5,4.5,10.5,0.0,21.5,16.1,3,-0.02,0.002,4.48,0.13,0.13,0.01,0.11
1,Theo,Night,CDMX,37,RP,0.2,3,0,4.50,13,0,18.0,0,0,0,14,7,13,9,0,1,3.03,260,75,10,0,.173,1.11,1.000,.280,2.00,7.0,3.5,6.5,0.0,14.4,20.0,10,0.05,0.005,5.03,-1.13,-1.13,-0.11,0.19
1,Alessandra,Berenice,PDX,24,SP,2.0,6,7,4.52,20,20,95.2,1,1,0,74,28,96,48,18,5,3.74,1478,412,50,0,.233,1.30,.462,.313,2.64,7.0,2.6,9.0,1.7,15.4,73.9,50,-0.21,0.025,4.68,2.00,2.00,0.20,1.99
1,Arjun,Singh,PDX,37,SP,1.7,5,6,4.52,20,20,91.2,3,2,0,99,31,87,46,14,2,3.40,1535,390,50,2,.223,1.29,.455,.308,3.19,9.7,3.0,8.5,1.4,16.7,76.8,50,-0.17,0.024,4.89,-0.20,-0.20,-0.02,1.70
1,Miller,Oldham,MTL,30,SP/RP,1.0,8,1,4.52,41,0,67.2,0,0,5,60,15,77,34,7,2,3.21,1109,296,37,0,.260,1.36,.889,.318,4.00,8.0,2.0,10.2,0.9,16.4,27.0,37,-1.36,0.018,4.74,-1.62,-1.62,-0.16,1.04
1,Austin,Loins,BSD,25,SP,1.3,5,6,4.55,20,20,89.0,0,0,0,72,35,96,45,10,3,3.47,1522,404,50,1,.238,1.47,.455,.332,2.06,7.3,3.5,9.7,1.0,17.1,76.1,50,0.79,0.023,5.14,-4.33,-4.33,-0.42,1.25
1,Robo,Simon,JSB,32,RP,0.7,3,2,4.56,43,0,49.1,0,0,2,33,18,54,25,6,3,3.61,813,213,26,0,.254,1.46,.600,.352,1.83,6.0,3.3,9.9,1.1,16.5,18.9,26,-0.38,0.013,4.67,-1.52,-1.52,-0.15,0.68
1,Teresa,Rivers,CAS,27,RP,0.7,11,0,4.57,35,0,41.1,0,0,3,33,7,38,21,8,0,3.58,580,165,21,0,.230,1.09,1.000,.273,4.71,7.2,1.5,8.3,1.7,14.0,16.6,21,-0.54,0.011,4.46,0.18,0.19,0.02,0.71
1,Carmelo,Bulgar,NGO,22,SP,1.6,6,6,4.59,20,20,96.0,2,0,0,67,34,103,49,11,3,3.52,1477,420,52,3,.245,1.43,.500,.133,1.97,6.3,3.2,9.7,1.0,15.4,73.9,52,0.19,0.025,4.89,-2.00,-2.00,-0.20,1.62
1,Raylene,McDiggins,BOS,32,CL,0.1,2,5,4.61,25,0,27.1,0,0,6,24,6,34,14,3,1,3.25,449,121,18,0,.281,1.46,.286,.339,4.00,7.9,2.0,11.2,1.0,16.4,18.0,18,-0.41,0.007,5.79,-3.57,-3.57,-0.35,0.11
1,Azariah,Pineda,CDMX,38,SP/RP,0.5,3,7,4.63,29,7,46.2,0,0,2,28,14,48,24,9,2,3.88,735,202,26,1,.238,1.33,.300,.317,2.00,5.4,2.7,9.3,1.7,15.8,25.3,26,0.15,0.012,5.04,-3.03,-3.03,-0.30,0.53
1,Avenue,Rubenstein,PAL,34,RP,0.6,6,2,4.63,39,0,44.2,0,0,2,34,13,48,23,3,3,3.24,707,193,23,0,.249,1.37,.750,.332,2.62,6.9,2.6,9.7,0.6,15.8,18.1,23,0.56,0.012,4.75,-1.15,-1.15,-0.11,0.63
1,Dax,Wilkinson,HAV,30,RP,0.2,6,3,4.64,44,0,54.1,0,0,1,40,25,70,28,10,3,3.92,1003,258,34,1,.271,1.75,.667,.380,1.60,6.6,4.1,11.6,1.7,18.5,22.8,34,0.37,0.014,5.69,-7.45,-7.45,-0.73,0.18
1,Colby,Butters,NGO,25,RP,0.5,5,6,4.64,34,0,42.2,0,0,4,27,18,50,22,5,4,3.70,719,191,23,0,.262,1.59,.455,.377,1.50,5.7,3.8,10.5,1.1,16.9,21.1,23,0.08,0.011,4.87,-2.37,-2.37,-0.23,0.48
1,Gunther,Peacock,SEO,33,RP,0.6,4,2,4.64,36,0,42.2,0,0,0,27,19,38,22,10,2,4.19,689,187,23,1,.203,1.34,.667,.316,1.42,5.7,4.0,8.0,2.1,16.1,19.1,23,0.60,0.011,4.98,-1.43,-1.43,-0.14,0.57
1,Amara,Perkins,BUS,26,SP,2.1,4,5,4.66,20,20,92.2,1,0,0,77,30,93,48,11,5,3.44,1473,402,48,0,.231,1.33,.444,.318,2.57,7.5,2.9,9.0,1.1,15.9,73.7,48,-0.22,0.024,4.64,4.06,4.06,0.40,2.14
1,Kristian,Dodson,BOS,33,SP/RP,1.3,1,6,4.70,20,20,69.0,0,0,0,42,27,75,36,4,1,3.35,1104,302,36,1,.248,1.48,.143,.341,1.56,5.5,3.5,9.8,0.5,16.0,55.2,36,-1.07,0.018,4.56,0.46,0.45,0.04,1.28
1,Amir,Dapper,VAL,20,RP,-0.2,7,3,4.70,41,0,46.0,0,0,0,29,20,57,24,7,0,3.77,835,213,31,0,.268,1.67,.700,.362,1.45,5.7,3.9,11.2,1.4,18.2,20.4,31,0.98,0.012,6.26,-9.68,-9.68,-0.95,-0.18
1,Reina,Mashington,JSB,29,SP,1.8,4,7,4.70,20,20,97.2,3,1,0,80,43,95,51,10,2,3.46,1539,420,52,1,.226,1.41,.364,.133,1.86,7.4,4.0,8.8,0.9,15.8,77.0,52,-0.70,0.026,4.73,0.08,0.08,0.01,1.84
1,Nora,Hines,GLA,34,SP,1.5,6,9,4.72,20,20,95.1,1,0,0,47,26,111,50,11,5,3.60,1467,427,55,0,.260,1.44,.400,.333,1.81,4.4,2.5,10.5,1.0,15.4,73.4,55,-0.49,0.025,5.15,-2.90,-2.90,-0.28,1.51
1,Twyn,Munoz,BUS,32,SP,1.8,5,7,4.73,20,20,97.0,3,0,0,81,25,103,51,15,5,3.52,1486,417,55,1,.247,1.32,.417,.319,3.24,7.5,2.3,9.6,1.4,15.3,74.3,55,-0.23,0.026,5.08,-0.50,-0.50,-0.05,1.78
1,Zariah,North,BUS,28,SP,1.9,8,3,4.74,19,19,95.0,0,0,0,64,26,101,50,14,3,3.59,1445,406,52,2,.249,1.34,.727,.320,2.46,6.1,2.5,9.6,1.3,15.2,76.1,52,-0.23,0.025,4.90,1.38,1.38,0.14,1.93
1,August,Cordova,CAS,37,SP,1.7,3,4,4.75,20,20,83.1,0,0,0,81,33,93,44,19,2,3.86,1420,368,45,1,.253,1.51,.429,.348,2.45,8.7,3.6,10.0,2.1,17.0,71.0,45,-1.07,0.022,4.74,0.89,0.89,0.09,1.66
1,Goldur,Christensen,BSD,34,SP,1.7,5,7,4.76,20,20,96.1,3,2,0,89,32,88,51,12,6,3.42,1492,405,51,2,.217,1.25,.417,.311,2.78,8.3,3.0,8.2,1.1,15.5,74.6,51,0.74,0.025,4.83,-1.45,-1.45,-0.14,1.67
1,Emmanuel,Meadows,CHI,34,RP,0.2,4,5,4.77,43,0,54.2,0,0,0,42,19,71,29,9,0,3.65,955,250,34,3,.284,1.65,.444,.360,2.21,6.9,3.1,11.7,1.5,17.5,22.2,34,-0.02,0.014,5.59,-7.27,-7.27,-0.71,0.20
1,Amiyah,Perez,PIT,36,RP,0.5,5,4,4.80,41,0,54.1,0,0,2,33,25,51,29,12,3,4.17,881,234,31,1,.218,1.40,.556,.338,1.32,5.5,4.1,8.4,2.0,16.2,21.5,31,0.20,0.014,5.17,-4.65,-4.65,-0.46,0.45
1,Judy,Toolsy,MTL,41,SP,1.7,5,6,4.80,20,20,93.2,1,0,0,67,26,96,50,14,7,3.62,1452,406,53,1,.236,1.30,.455,.318,2.58,6.4,2.5,9.2,1.3,15.5,72.6,53,-1.88,0.025,4.91,-0.42,-0.42,-0.04,1.72
1,Earny,Felix,NYF,34,SP,1.6,2,10,4.80,20,20,93.2,2,2,0,75,27,91,50,14,4,3.54,1432,398,52,0,.229,1.26,.167,.307,2.78,7.2,2.6,8.7,1.3,15.3,71.6,52,-0.36,0.025,4.96,-1.62,-1.62,-0.16,1.60
1,Bronson,Donson,HAV,29,SP,1.2,4,9,4.81,20,20,91.2,2,1,0,57,45,96,49,15,2,3.91,1489,410,54,1,.234,1.54,.308,.349,1.27,5.6,4.4,9.4,1.5,16.2,74.5,54,0.59,0.024,5.36,-5.69,-5.69,-0.56,1.16
1,Julian,Ruiz,BOS,42,RP,0.7,2,4,4.82,47,0,56.0,0,0,1,53,17,71,30,11,2,3.66,927,259,32,0,.274,1.57,.133,.347,3.12,8.5,2.7,11.4,1.8,16.6,19.7,32,-0.83,0.015,5.01,-2.45,-2.45,-0.24,0.70
1,Banjo,Gates,DAK,34,SP,1.8,6,7,4.85,20,20,98.1,2,1,0,82,28,108,53,12,1,3.37,1545,420,53,1,.257,1.38,.462,.326,2.93,7.5,2.6,9.9,1.1,15.7,77.3,53,-0.18,0.026,4.83,-0.31,-0.31,-0.03,1.82
1,Iggy,Alvarez,BOS,26,RP,0.4,5,4,4.87,48,0,57.1,0,0,0,35,23,78,31,9,2,3.81,940,266,36,0,.293,1.76,.556,.387,1.52,5.5,3.6,12.2,1.4,16.4,19.6,36,-0.92,0.015,5.51,-5.67,-5.67,-0.56,0.40
1,Jackson,Downs,HON,29,SP/RP,0.6,4,3,4.89,33,5,57.0,0,0,0,44,25,65,31,10,3,3.84,955,257,31,0,.253,1.58,.571,.362,1.76,6.9,3.9,10.3,1.6,16.8,28.9,31,0.14,0.015,4.92,-4.38,-4.38,-0.43,0.59
1,Callum,Cain,VAL,28,CL,0.3,2,4,4.91,31,0,33.0,0,0,13,30,11,32,18,5,0,3.48,526,142,18,0,.225,1.30,.133,.303,2.73,8.2,3.0,8.7,1.4,15.9,17.0,18,0.60,0.009,5.07,-2.60,-2.60,-0.26,0.30
1,Cork,Veinman,BOS,20,RP,0.3,2,1,4.91,16,0,18.1,0,0,0,6,6,18,10,2,2,3.79,301,79,10,0,.228,1.31,.667,.329,1.00,2.9,2.9,8.8,1.0,16.4,18.8,10,-0.30,0.005,4.76,-0.30,-0.30,-0.03,0.27
1,Rey,Solomon,JAK,28,SP,1.5,4,6,4.92,20,20,93.1,0,0,0,64,31,95,51,16,5,3.77,1498,404,52,1,.235,1.35,.400,.324,2.06,6.2,3.0,9.2,1.5,16.1,74.9,52,0.22,0.025,5.04,-3.12,-3.12,-0.31,1.45
1,Maeve,Brooks,VAL,37,RP,0.2,4,3,4.94,27,0,27.1,0,0,0,17,10,30,15,2,0,3.37,462,124,15,0,.242,1.46,.571,.323,1.70,5.6,3.3,9.9,0.7,16.9,17.1,15,0.59,0.007,5.13,-2.34,-2.34,-0.23,0.23
1,Villa,Logan,PAL,31,SP,1.1,6,8,4.95,20,20,87.1,0,0,0,70,30,95,48,16,4,3.75,1426,388,52,2,.245,1.43,.429,.332,2.13,7.2,3.1,9.8,1.6,16.3,71.3,52,1.07,0.023,5.47,-5.89,-5.89,-0.58,1.06
1,Vienna,Rowan,CAS,24,RP,0.6,7,6,4.95,44,0,56.1,0,0,3,67,31,56,31,8,0,3.47,970,249,32,1,.225,1.54,.538,.349,2.16,10.7,5.0,8.9,1.3,17.2,22.0,32,-0.65,0.015,5.01,-3.20,-3.20,-0.31,0.63
1,Odin,Combs,MTL,38,SP,1.5,5,8,4.99,20,20,88.1,0,0,0,83,26,118,49,10,1,3.27,1503,408,51,1,.289,1.63,.385,.355,3.19,8.5,2.6,12.0,1.0,17.0,75.2,51,-1.85,0.023,5.01,-1.33,-1.33,-0.13,1.53
1,Woodland,Lowbrau,NYF,24,RP,0.2,6,7,4.99,40,0,48.2,0,0,0,42,11,57,27,8,3,3.52,786,213,31,1,.268,1.40,.462,.133,3.82,7.8,2.0,10.5,1.5,16.2,19.7,31,-0.19,0.013,5.70,-6.67,-6.67,-0.65,0.16
1,Lando,Dean,GLA,22,SP/RP,0.6,1,6,4.99,20,20,66.2,0,0,0,56,22,69,37,14,5,3.86,1094,294,40,0,.235,1.37,.143,.327,2.55,7.6,3.0,9.3,1.9,16.4,54.7,40,-0.29,0.018,5.36,-6.20,-6.20,-0.61,0.57
1,Valerie,McKinney,MSLA,28,SP,1.0,6,7,5.04,20,20,89.1,0,0,0,66,33,106,50,11,2,3.53,1513,405,55,2,.262,1.56,.462,.348,2.00,6.6,3.3,10.7,1.1,16.9,75.7,55,-0.74,0.024,5.47,-6.56,-6.56,-0.64,1.04
1,Korbin,Asiago,BSD,26,RP,0.3,2,4,5.05,39,0,46.1,0,0,0,41,17,51,26,8,3,3.69,789,205,27,0,.249,1.47,.133,.346,2.41,8.0,3.3,9.9,1.6,17.0,20.2,27,0.38,0.012,5.32,-4.92,-4.92,-0.48,0.29
1,Kayson,Ryan,BBR,20,RP,0.1,4,3,5.05,40,0,51.2,0,0,0,36,23,50,29,8,2,3.79,856,225,33,0,.222,1.41,.571,.133,1.57,6.3,4.0,8.7,1.4,16.6,21.4,33,0.30,0.014,5.80,-7.76,-7.76,-0.76,0.10
1,Anakin,Berger,KBC,42,RP,0.2,4,2,5.06,16,0,16.0,0,0,0,10,9,24,9,2,1,3.85,298,79,9,0,.304,2.06,.667,.430,1.11,5.6,5.1,13.5,1.1,18.6,18.6,9,0.02,0.004,5.08,-1.15,-1.15,-0.11,0.16
1,Tippy,East,NGO,39,SP,1.4,5,8,5.07,20,20,97.2,1,0,0,91,22,107,55,15,2,3.39,1524,412,55,1,.260,1.32,.385,.318,4.14,8.4,2.0,9.9,1.4,15.6,76.2,55,0.17,0.026,5.08,-4.11,-4.11,-0.40,1.43
1,Buck,Andrews,BUS,28,RP,0.4,4,1,5.09,33,0,35.1,0,0,6,23,21,36,20,3,3,3.71,598,160,20,0,.225,1.61,.800,.375,1.10,5.9,5.3,9.2,0.8,16.9,18.1,20,-0.09,0.009,5.07,-1.56,-1.56,-0.15,0.44
1,Shep,Barnswell,MFP,28,CL,-0.2,0,1,5.09,18,0,17.2,0,0,9,8,18,20,10,5,1,5.10,368,91,14,0,.220,2.15,.000,.429,0.44,4.1,9.2,10.2,2.5,20.8,20.4,14,0.00,0.005,7.13,-5.27,-5.27,-0.52,-0.23
1,Liane,Wood,PAL,22,RP,0.4,6,6,5.16,36,0,45.1,0,0,0,40,13,56,26,8,1,3.59,711,205,26,0,.273,1.52,.500,.341,3.08,7.9,2.6,11.1,1.6,15.7,19.8,26,0.57,0.012,5.28,-3.83,-3.83,-0.38,0.38
1,Dewd,Shrewd,NYF,35,SP,0.9,4,10,5.17,20,20,94.0,2,2,0,70,32,107,54,8,5,3.37,1520,419,59,1,.255,1.48,.286,.344,2.19,6.7,3.1,10.2,0.8,16.2,76.0,59,-0.39,0.025,5.61,-8.41,-8.41,-0.83,0.95
1,Mara,Barnes,SPT,24,SP,1.3,5,8,5.18,20,20,92.0,1,1,0,76,38,97,53,7,6,3.36,1496,412,53,1,.235,1.47,.385,.342,2.00,7.4,3.7,9.5,0.7,16.3,74.8,53,-0.91,0.024,5.10,-4.07,-4.07,-0.40,1.34
1,Declan,Franks,KBC,24,SP,0.2,2,13,5.19,20,20,85.0,0,0,0,70,30,98,49,11,2,3.49,1458,379,59,1,.259,1.51,.133,.343,2.13,7.4,3.2,10.4,1.2,17.2,72.9,59,0.11,0.022,6.26,-14.07,-14.07,-1.38,0.22
1,Jagger,Potts,MSLA,21,SP/RP,0.5,5,3,5.23,40,2,65.1,0,0,2,43,24,74,38,9,1,3.64,1025,290,40,2,.255,1.50,.625,.341,1.79,5.9,3.3,10.2,1.2,15.7,25.6,40,-0.54,0.017,5.44,-7.06,-7.06,-0.69,0.47
